sample,node_type,node_idx,true_size,true_b,true_h,pred_b_HGT,pred_h_HGT,pred_b_HAN,pred_h_HAN,resid_HGT,resid_HAN,both_mae,cause
sample_195,beam,61,62.5,65.0,60.0,55.70609664916992,48.77772903442383,51.62134552001953,45.20490646362305,-10.258087158203125,-14.086874008178711,12.172480583190918,B_underfit(regression-to-mean)
sample_208,column,39,60.0,50.0,70.0,61.73389434814453,57.26301193237305,60.18030548095703,55.9615478515625,-0.5015468597412109,-1.9290733337402344,12.172410011291504,B_underfit(regression-to-mean)
sample_208,column,62,60.0,50.0,70.0,59.86521911621094,54.02177429199219,54.92213821411133,52.09318542480469,-3.0565032958984375,-6.492338180541992,12.168099403381348,B_underfit(regression-to-mean)
sample_208,column,33,60.0,50.0,70.0,57.43814086914063,54.65358352661133,59.78302001953125,53.89862823486328,-3.95413780212402,-3.1591758728027344,12.167237281799316,B_underfit(regression-to-mean)
sample_233,beam,295,66.0,72.0,60.0,57.33852005004883,50.451133728027344,57.31804275512695,50.235050201416016,-12.105173110961914,-12.223453521728516,12.164313316345215,B_underfit(regression-to-mean)
sample_208,column,53,60.0,50.0,70.0,59.4528923034668,53.93771743774414,55.308292388916016,52.2009162902832,-3.3046951293945312,-6.245395660400391,12.155637741088867,B_underfit(regression-to-mean)
sample_233,beam,206,66.0,72.0,60.0,57.26842498779297,50.35886764526367,57.465763092041016,50.36727523803711,-12.18635368347168,-12.083480834960938,12.134917259216309,B_underfit(regression-to-mean)
sample_195,beam,72,60.0,60.0,60.0,51.71574401855469,44.896820068359375,50.590919494628906,44.29164505004883,-11.693717956542969,-12.558717727661133,12.12621784210205,B_underfit(regression-to-mean)
sample_208,column,50,60.0,50.0,70.0,59.419898986816406,53.87261581420898,55.08580780029297,52.17528533935547,-3.3537425994873082,-6.369453430175781,12.11445140838623,B_underfit(regression-to-mean)
sample_233,beam,254,66.0,72.0,60.0,57.14611053466797,50.23974990844727,57.63903427124024,50.521759033203125,-12.30706977844238,-11.919603347778317,12.113336563110352,B_underfit(regression-to-mean)
sample_208,column,14,60.0,50.0,70.0,58.01505279541016,54.34860229492188,59.92980194091797,55.14481735229492,-3.8181724548339773,-2.4626903533935547,12.112858772277832,B_underfit(regression-to-mean)
sample_208,column,7,60.0,50.0,70.0,60.33388137817383,55.72871017456055,60.45214080810547,56.62666320800781,-1.9687042236328125,-1.4605979919433594,12.107662200927734,B_underfit(regression-to-mean)
sample_233,beam,4,66.0,72.0,60.0,57.26197814941406,50.39316177368164,57.52190017700195,50.4072494506836,-12.172430038452148,-12.035425186157223,12.103927612304688,B_underfit(regression-to-mean)
sample_208,column,44,47.5,35.0,60.0,49.88550567626953,51.94960021972656,50.95863342285156,50.49259948730469,3.417552947998047,3.225616455078125,12.100484848022461,B_underfit(regression-to-mean)
sample_243,beam,254,20.0,20.0,20.0,37.77501678466797,30.40399932861328,32.134361267089844,28.083965301513672,14.089508056640625,10.109163284301758,12.099335670471191,B_underfit(regression-to-mean)
sample_233,beam,203,66.0,72.0,60.0,57.09596633911133,50.20523834228516,57.71761703491211,50.59567260742188,-12.349397659301754,-11.843355178833004,12.096376419067383,B_underfit(regression-to-mean)
sample_195,beam,80,60.0,60.0,60.0,51.14289093017578,44.42962265014648,51.19520950317383,44.84849548339844,-12.21374320983887,-11.978147506713867,12.095945358276367,B_underfit(regression-to-mean)
sample_216,column,9,70.0,70.0,70.0,60.973751068115234,55.268062591552734,59.82485961914063,55.55607604980469,-11.879093170166016,-12.30953216552734,12.09431266784668,B_underfit(regression-to-mean)
sample_243,beam,249,20.0,20.0,20.0,37.37749481201172,29.949445724487305,32.6259765625,28.42268180847168,13.663470268249512,10.52432918548584,12.093899726867676,B_underfit(regression-to-mean)
sample_233,beam,199,66.0,72.0,60.0,57.0276985168457,50.13310623168945,57.80092239379883,50.66412734985352,-12.419597625732422,-11.767475128173825,12.093536376953125,B_underfit(regression-to-mean)
sample_208,column,10,60.0,50.0,70.0,57.870643615722656,53.9175910949707,59.73649978637695,55.3460693359375,-4.10588264465332,-2.4587154388427734,12.085870742797852,B_underfit(regression-to-mean)
sample_208,column,73,60.0,50.0,70.0,59.25572204589844,53.65125274658203,54.6366081237793,51.97673416137695,-3.5465126037597656,-6.693328857421875,12.066085815429688,B_underfit(regression-to-mean)
sample_208,column,29,60.0,50.0,70.0,57.06704711914063,54.43699264526367,59.71691131591797,54.09233474731445,-4.247980117797848,-3.095376968383789,12.063657760620117,B_underfit(regression-to-mean)
sample_233,beam,275,66.0,72.0,60.0,57.06394958496094,50.166690826416016,57.84029769897461,50.68656539916992,-12.384679794311523,-11.736568450927734,12.060624122619629,B_underfit(regression-to-mean)
sample_92,beam,57,32.5,35.0,30.0,46.24063873291016,40.74506378173828,48.62847137451172,42.551177978515625,10.992851257324222,13.089824676513672,12.041337966918945,B_underfit(regression-to-mean)
sample_233,beam,273,66.0,72.0,60.0,57.03376388549805,50.15072250366211,57.90581893920898,50.7457160949707,-12.407756805419922,-11.67423248291016,12.040994644165039,B_underfit(regression-to-mean)
sample_208,column,24,60.0,50.0,70.0,60.02945709228516,56.15580749511719,60.44579315185547,56.19541931152344,-1.9073677062988246,-1.6793937683105469,12.031005859375,B_underfit(regression-to-mean)
sample_208,column,65,60.0,50.0,70.0,59.192996978759766,53.63155746459961,54.44321823120117,51.92393493652344,-3.5877227783203125,-6.816423416137695,12.020180702209473,B_underfit(regression-to-mean)
sample_208,column,45,47.5,35.0,60.0,49.41959381103516,51.89188766479492,50.89211654663086,50.426639556884766,3.1557407379150426,3.1593780517578125,11.998295783996582,B_underfit(regression-to-mean)
sample_233,beam,328,56.0,62.0,50.0,48.304046630859375,41.89949035644531,45.55162048339844,40.25487518310547,-10.898231506347656,-13.096752166748047,11.997491836547852,B_underfit(regression-to-mean)
sample_233,beam,32,66.0,72.0,60.0,57.30922317504883,50.44059753417969,57.72274398803711,50.5922966003418,-12.125089645385742,-11.842479705810547,11.983784675598145,B_underfit(regression-to-mean)
sample_233,beam,252,66.0,72.0,60.0,57.28429412841797,50.39291763305664,57.77996826171875,50.64806365966797,-12.161394119262695,-11.78598403930664,11.973689079284668,B_underfit(regression-to-mean)
sample_233,beam,28,66.0,72.0,60.0,57.30182266235352,50.44353485107422,57.77889633178711,50.64615631103516,-12.12732124328613,-11.787473678588864,11.9573974609375,B_underfit(regression-to-mean)
sample_233,beam,285,66.0,72.0,60.0,57.206016540527344,50.32764053344727,57.92755126953125,50.77806854248047,-12.233171463012692,-11.64719009399414,11.940180778503418,B_underfit(regression-to-mean)
sample_243,beam,250,20.0,20.0,20.0,37.00989532470703,29.69084930419922,32.668121337890625,28.35348892211914,13.350372314453125,10.510805130004883,11.930588722229004,B_underfit(regression-to-mean)
sample_151,column,33,65.0,70.0,60.0,54.6937255859375,51.895294189453125,54.331485748291016,51.36964416503906,-11.705490112304688,-12.149435043334961,11.927462577819824,B_underfit(regression-to-mean)
sample_208,column,27,60.0,50.0,70.0,60.41716766357422,56.61884307861328,60.36788940429688,56.46055603027344,-1.48199462890625,-1.5857772827148402,11.926414489746094,B_underfit(regression-to-mean)
sample_251,beam,234,45.0,60.0,30.0,37.09169006347656,29.339452743530277,37.82427215576172,28.057037353515625,-11.78442859649658,-12.059345245361328,11.921886920928955,B_underfit(regression-to-mean)
sample_233,beam,8,66.0,72.0,60.0,57.26430130004883,50.39264678955078,57.92160415649414,50.76226043701172,-12.171525955200195,-11.65806770324707,11.914796829223633,B_underfit(regression-to-mean)
sample_233,beam,200,66.0,72.0,60.0,57.21609878540039,50.3286361694336,58.00019073486328,50.84397506713867,-12.227632522583004,-11.577917098999023,11.902774810791016,B_underfit(regression-to-mean)
sample_233,beam,13,66.0,72.0,60.0,57.21041488647461,50.29586791992188,58.02657318115234,50.866729736328125,-12.246858596801754,-11.55334854125977,11.900103569030762,B_underfit(regression-to-mean)
sample_233,beam,29,66.0,72.0,60.0,57.42668533325195,50.557395935058594,57.777076721191406,50.64132690429688,-12.007959365844727,-11.790798187255856,11.899378776550293,B_underfit(regression-to-mean)
sample_251,beam,233,45.0,60.0,30.0,37.26737594604492,29.38678359985352,37.76753234863281,27.988265991210938,-11.67292022705078,-12.122100830078125,11.897510528564451,B_underfit(regression-to-mean)
sample_92,beam,66,35.0,40.0,30.0,49.54351043701172,42.84267425537109,50.79700469970703,44.344329833984375,11.193092346191403,12.570667266845703,11.881879806518555,B_underfit(regression-to-mean)
sample_233,beam,292,66.0,72.0,60.0,57.36913299560547,50.47419738769531,57.88762664794922,50.74472427368164,-12.07833480834961,-11.68382453918457,11.88107967376709,B_underfit(regression-to-mean)
sample_233,beam,313,66.0,72.0,60.0,56.86532211303711,49.98572540283203,58.45940017700195,51.23711395263672,-12.57447624206543,-11.151742935180664,11.863109588623047,B_underfit(regression-to-mean)
sample_233,beam,201,66.0,72.0,60.0,57.37129211425781,50.485389709472656,57.93313217163086,50.78192901611328,-12.071659088134766,-11.64246940612793,11.857064247131348,B_underfit(regression-to-mean)
sample_233,beam,208,66.0,72.0,60.0,57.38016891479492,50.46641540527344,57.94995880126953,50.80055618286133,-12.07670783996582,-11.62474250793457,11.850725173950195,B_underfit(regression-to-mean)
sample_233,beam,270,66.0,72.0,60.0,57.07232666015625,50.19651794433594,58.28204345703125,51.07647705078125,-12.365577697753906,-11.32073974609375,11.843158721923828,B_underfit(regression-to-mean)
sample_251,beam,232,45.0,60.0,30.0,37.4466667175293,29.454814910888672,37.7762451171875,27.99520874023437,-11.549259185791016,-12.114273071289064,11.831766128540039,B_underfit(regression-to-mean)
sample_208,column,12,60.0,50.0,70.0,58.515567779541016,54.92387771606445,59.98769760131836,56.25314712524414,-3.2802772521972656,-1.87957763671875,11.831560134887695,B_underfit(regression-to-mean)
sample_10,column,56,70.0,70.0,70.0,61.73493576049805,55.3467025756836,61.292362213134766,54.38080596923828,-11.459180831909176,-12.163415908813477,11.811298370361328,B_underfit(regression-to-mean)
sample_208,column,8,60.0,50.0,70.0,58.24232864379883,54.37816619873047,59.773231506347656,56.42418670654297,-3.6897525787353516,-1.9012908935546875,11.803301811218262,B_underfit(regression-to-mean)
sample_233,beam,249,66.0,72.0,60.0,57.34754180908203,50.45399475097656,58.1030502319336,50.93714141845703,-12.099231719970703,-11.479904174804684,11.789567947387695,B_underfit(regression-to-mean)
sample_233,beam,37,66.0,72.0,60.0,57.34783935546875,50.45191192626953,58.10380554199219,50.94107818603516,-12.10012435913086,-11.477558135986325,11.788841247558594,B_underfit(regression-to-mean)
sample_208,column,34,60.0,50.0,70.0,57.997066497802734,55.10665512084961,59.48047637939453,55.24340057373047,-3.448139190673828,-2.6380615234375,11.781871795654297,B_underfit(regression-to-mean)
sample_10,beam,113,65.0,75.0,55.0,55.4380111694336,48.613059997558594,58.05482482910156,50.88874435424805,-12.974464416503903,-10.528215408325195,11.75133991241455,B_underfit(regression-to-mean)
sample_233,beam,242,66.0,72.0,60.0,57.165016174316406,50.28236770629883,58.405120849609375,51.20465087890625,-12.276308059692383,-11.195114135742188,11.735711097717285,B_underfit(regression-to-mean)
sample_208,column,30,60.0,50.0,70.0,57.61958694458008,54.85633850097656,59.50753402709961,55.36055374145508,-3.7620372772216797,-2.5659561157226562,11.727557182312012,B_underfit(regression-to-mean)
sample_208,column,15,60.0,50.0,70.0,59.16116714477539,55.58429336547852,59.828556060791016,56.530460357666016,-2.6272697448730433,-1.8204917907714844,11.718742370605469,B_underfit(regression-to-mean)
sample_10,beam,173,65.0,75.0,55.0,55.31320571899414,48.500972747802734,58.24919128417969,51.06344604492188,-13.092910766601562,-10.343681335449215,11.71829605102539,B_underfit(regression-to-mean)
sample_233,beam,289,66.0,72.0,60.0,57.38832473754883,50.504981994628906,58.21852111816406,51.036865234375,-12.053346633911133,-11.372306823730469,11.7128267288208,B_underfit(regression-to-mean)
sample_208,column,11,60.0,50.0,70.0,58.915809631347656,55.14250183105469,59.67047500610352,56.62488555908203,-2.970844268798828,-1.852319717407223,11.704724311828613,B_underfit(regression-to-mean)
sample_233,beam,287,66.0,72.0,60.0,57.48928451538086,50.6070556640625,58.16299819946289,50.9873275756836,-11.95182991027832,-11.424837112426754,11.688333511352539,B_underfit(regression-to-mean)
sample_203,beam,71,45.0,50.0,40.0,36.14330291748047,28.911487579345703,38.15974426269531,30.053035736083984,-12.472604751586914,-10.893610000610352,11.683107376098633,B_underfit(regression-to-mean)
sample_189,column,83,45.0,45.0,45.0,57.57868957519531,54.90015411376953,57.665409088134766,56.57836151123047,11.239421844482422,12.121885299682617,11.68065357208252,B_underfit(regression-to-mean)
sample_203,beam,67,45.0,50.0,40.0,37.089969635009766,29.57379913330078,37.05839538574219,29.558853149414062,-11.668115615844727,-11.691375732421875,11.679745674133303,B_underfit(regression-to-mean)
sample_233,beam,286,66.0,72.0,60.0,57.37775421142578,50.50162506103516,58.31084442138672,51.121673583984375,-12.060310363769528,-11.283740997314453,11.672025680541992,B_underfit(regression-to-mean)
sample_233,beam,331,33.5,37.0,30.0,48.58935928344727,41.987571716308594,48.101959228515625,41.83678817749024,11.788465499877933,11.469373703002933,11.62891960144043,B_underfit(regression-to-mean)
sample_118,beam,54,60.0,70.0,50.0,50.26976776123047,43.76996612548828,53.00763702392578,46.4400749206543,-12.980133056640625,-10.276144027709961,11.628138542175291,B_underfit(regression-to-mean)
sample_243,beam,252,20.0,20.0,20.0,36.50676345825195,29.463001251220703,32.59415817260742,27.92214584350586,12.984882354736328,10.25815200805664,11.621517181396484,B_underfit(regression-to-mean)
sample_203,beam,72,45.0,50.0,40.0,36.16679763793945,28.968822479248047,38.18283462524414,30.231525421142575,-12.43218994140625,-10.792819976806642,11.612504959106445,B_underfit(regression-to-mean)
sample_203,beam,114,35.0,40.0,30.0,49.238990783691406,42.9294319152832,50.273773193359375,43.98610305786133,11.084211349487305,12.129938125610352,11.607074737548828,B_underfit(regression-to-mean)
sample_243,beam,251,20.0,20.0,20.0,36.7065315246582,29.544002532958984,32.3131103515625,27.830162048339844,13.125267028808594,10.071636199951172,11.598451614379883,B_underfit(regression-to-mean)
sample_235,beam,71,35.0,40.0,30.0,49.78219985961914,43.30767822265625,49.80024719238281,43.49516677856445,11.544939041137695,11.647706985473633,11.596323013305664,B_underfit(regression-to-mean)
sample_233,beam,333,56.0,62.0,50.0,48.56818008422852,42.13659286499024,46.20149612426758,40.75986862182617,-10.647613525390618,-12.519317626953125,11.583465576171873,B_underfit(regression-to-mean)
sample_208,beam,88,45.0,50.0,40.0,37.637916564941406,30.34840202331543,36.91321563720703,28.810667037963867,-11.006840705871582,-12.13805866241455,11.572449684143066,B_underfit(regression-to-mean)
sample_203,beam,68,45.0,50.0,40.0,36.86754989624024,29.374744415283203,37.63127136230469,29.85815048217773,-11.878852844238278,-11.25528907775879,11.567070960998533,B_underfit(regression-to-mean)
sample_203,beam,70,45.0,50.0,40.0,36.49547576904297,29.082290649414062,38.03376388549805,30.156295776367188,-12.211116790771484,-10.904970169067383,11.558043479919434,B_underfit(regression-to-mean)
sample_10,beam,174,65.0,75.0,55.0,55.76857376098633,48.94415283203125,58.13190460205078,50.95840835571289,-12.643636703491211,-10.454843521118164,11.549240112304688,B_underfit(regression-to-mean)
sample_208,column,32,60.0,50.0,70.0,58.418601989746094,55.51524353027344,59.512298583984375,56.22867965698242,-3.0330772399902344,-2.1295108795166016,11.546744346618652,B_underfit(regression-to-mean)
sample_10,column,57,70.0,70.0,70.0,61.84909057617188,55.47965240478516,61.82870864868164,54.66747283935547,-11.335628509521477,-11.751909255981445,11.543768882751465,B_underfit(regression-to-mean)
sample_233,beam,205,66.0,72.0,60.0,57.51490783691406,50.61674499511719,58.44887161254883,51.24919891357422,-11.934173583984375,-11.150964736938477,11.542569160461426,B_underfit(regression-to-mean)
sample_233,beam,246,66.0,72.0,60.0,57.33406829833984,50.4493522644043,58.63650131225586,51.4119873046875,-12.108289718627933,-10.97575569152832,11.542022705078125,B_underfit(regression-to-mean)
sample_189,column,37,50.0,40.0,60.0,62.571590423583984,57.92031097412109,59.5059814453125,57.99116516113281,10.245950698852536,8.748573303222656,11.541523933410645,B_underfit(regression-to-mean)
sample_189,column,38,50.0,40.0,60.0,62.65849304199219,58.06238555908203,59.98668670654297,58.429344177246094,10.36043930053711,9.208015441894531,11.538362503051758,B_underfit(regression-to-mean)
sample_203,beam,69,45.0,50.0,40.0,36.71988677978516,29.184478759765625,37.89028549194336,30.074913024902344,-12.047817230224606,-11.017400741577148,11.532608985900879,B_underfit(regression-to-mean)
sample_195,beam,124,60.0,60.0,60.0,52.36785888671875,45.51897430419922,51.16572952270508,44.81787872314453,-11.056583404541016,-12.008195877075195,11.532389640808105,B_underfit(regression-to-mean)
sample_203,beam,66,45.0,50.0,40.0,36.77586364746094,29.248973846435547,37.8526496887207,30.015357971191406,-11.987581253051758,-11.065996170043945,11.526788711547852,B_underfit(regression-to-mean)
sample_151,column,19,65.0,70.0,60.0,54.86237716674805,51.795291900634766,56.7949447631836,50.4608039855957,-11.671165466308594,-11.372125625610348,11.521645545959473,B_underfit(regression-to-mean)
sample_92,beam,12,32.5,35.0,30.0,45.98527145385742,40.05305099487305,47.94975662231445,42.0357666015625,10.519161224365234,12.492761611938477,11.505961418151855,B_underfit(regression-to-mean)
sample_233,beam,244,66.0,72.0,60.0,57.43595123291016,50.55014801025391,58.61022186279297,51.3876953125,-12.006950378417962,-11.001041412353516,11.503995895385742,B_underfit(regression-to-mean)
sample_240,beam,228,65.0,80.0,50.0,57.430931091308594,50.58242034912109,57.89788436889648,50.7565803527832,-10.99332427978516,-10.67276763916016,11.502546310424805,B_underfit(regression-to-mean)
sample_240,beam,227,65.0,80.0,50.0,57.38632583618164,50.5388298034668,57.90772247314453,50.76502990722656,-11.037422180175781,-10.663623809814453,11.502452850341797,B_underfit(regression-to-mean)
sample_240,beam,229,65.0,80.0,50.0,57.48162460327149,50.629859924316406,58.07426452636719,50.91350173950195,-10.944257736206051,-10.50611686706543,11.496868133544922,B_underfit(regression-to-mean)
sample_233,beam,294,66.0,72.0,60.0,57.434326171875,50.52686309814453,58.635963439941406,51.41561126708984,-12.019405364990234,-10.974212646484379,11.496809005737305,B_underfit(regression-to-mean)
sample_208,column,35,60.0,50.0,70.0,59.24309539794922,56.24313735961914,59.43354797363281,56.45053482055664,-2.2568836212158203,-2.0579586029052734,11.495742797851562,B_underfit(regression-to-mean)
sample_240,beam,230,65.0,80.0,50.0,57.51759719848633,50.66260147094727,58.44355010986328,51.24177169799805,-10.9099006652832,-10.157339096069336,11.485806465148926,B_underfit(regression-to-mean)
sample_208,column,28,60.0,50.0,70.0,57.9964599609375,55.2476921081543,59.52863693237305,56.336219787597656,-3.3779239654541016,-2.0675716400146484,11.485296249389648,B_underfit(regression-to-mean)
sample_233,beam,30,66.0,72.0,60.0,57.48192596435547,50.60882186889648,58.594573974609375,51.37656784057617,-11.954626083374027,-11.014429092407227,11.484527587890625,B_underfit(regression-to-mean)
sample_189,column,36,50.0,40.0,60.0,60.95967864990234,56.59554672241211,59.32374954223633,57.75273895263672,8.777612686157223,8.538244247436523,11.483785629272461,B_underfit(regression-to-mean)
sample_251,beam,231,45.0,60.0,30.0,37.89116287231445,29.655954360961918,38.271270751953125,28.260578155517575,-11.226441383361815,-11.73407554626465,11.480258464813232,B_underfit(regression-to-mean)
sample_240,beam,231,65.0,80.0,50.0,57.52373504638672,50.67059326171875,58.69409942626953,51.46428680419922,-10.902835845947266,-9.920806884765625,11.47926139831543,B_underfit(regression-to-mean)
sample_240,beam,28,65.0,80.0,50.0,57.37447738647461,50.521141052246094,58.7449836730957,51.50664138793945,-11.052190780639648,-9.874187469482422,11.477080345153809,B_underfit(regression-to-mean)
sample_240,beam,232,65.0,80.0,50.0,57.52736282348633,50.673919677734375,58.860931396484375,51.61222076416016,-10.899358749389648,-9.76342391967773,11.474461555480957,B_underfit(regression-to-mean)
sample_240,beam,29,65.0,80.0,50.0,57.41859436035156,50.56515121459961,58.922508239746094,51.66591644287109,-11.008127212524414,-9.70578765869141,11.472491264343262,B_underfit(regression-to-mean)
sample_240,beam,21,65.0,80.0,50.0,57.42982864379883,50.5577507019043,58.82532501220703,51.57917785644531,-11.006210327148438,-9.797748565673828,11.470443725585938,B_underfit(regression-to-mean)
sample_240,beam,233,65.0,80.0,50.0,57.53217315673828,50.67854690551758,59.0216178894043,51.7546272277832,-10.89463996887207,-9.61187744140625,11.46984577178955,B_underfit(regression-to-mean)
sample_240,beam,234,65.0,80.0,50.0,57.590614318847656,50.73879623413086,59.08490753173828,51.81442260742188,-10.835294723510742,-9.550334930419918,11.4694242477417,B_underfit(regression-to-mean)
sample_240,beam,235,65.0,80.0,50.0,57.60544967651367,50.75201416015625,59.17871856689453,51.89778137207031,-10.821268081665039,-9.461750030517578,11.46640682220459,B_underfit(regression-to-mean)
sample_240,beam,22,65.0,80.0,50.0,57.48878479003906,50.61747741699219,59.00070190429688,51.73666763305664,-10.946868896484375,-9.631315231323239,11.466164588928223,B_underfit(regression-to-mean)
sample_240,beam,30,65.0,80.0,50.0,57.44742202758789,50.59531784057617,59.24575805664063,51.95365524291992,-10.978630065917969,-9.400293350219723,11.463948249816895,B_underfit(regression-to-mean)
sample_240,beam,236,65.0,80.0,50.0,57.61658477783203,50.761268615722656,59.38954925537109,52.084922790527344,-10.811073303222656,-9.262763977050785,11.460014343261719,B_underfit(regression-to-mean)
sample_240,beam,23,65.0,80.0,50.0,57.5108757019043,50.64073944091797,59.34459686279297,52.04296875,-10.924192428588867,-9.306217193603516,11.457058906555176,B_underfit(regression-to-mean)
sample_240,beam,0,65.0,80.0,50.0,57.65596008300781,50.78404235839844,59.32396697998047,52.02110290527344,-10.779998779296875,-9.327465057373047,11.456304550170898,B_underfit(regression-to-mean)
sample_240,beam,248,65.0,80.0,50.0,57.66362762451172,50.80854034423828,59.578250885009766,52.252220153808594,-10.763916015625,-9.08476448059082,11.454720497131348,B_underfit(regression-to-mean)
sample_240,beam,241,65.0,80.0,50.0,57.663673400878906,50.808876037597656,59.59261322021485,52.26598358154297,-10.763725280761719,-9.07070159912109,11.454643249511719,B_underfit(regression-to-mean)
sample_240,beam,7,65.0,80.0,50.0,57.592071533203125,50.71824264526367,59.386863708496094,52.07827758789063,-10.844842910766602,-9.267429351806637,11.45439624786377,B_underfit(regression-to-mean)
sample_240,beam,31,65.0,80.0,50.0,57.455848693847656,50.60609436035156,59.62958526611328,52.294246673583984,-10.96902847290039,-9.038084030151367,11.453726768493652,B_underfit(regression-to-mean)
sample_208,column,61,60.0,50.0,70.0,48.85496139526367,49.67802429199219,56.29352188110352,51.94620895385742,-10.73350715637207,-5.880134582519528,11.453581809997559,B_underfit(regression-to-mean)
sample_240,beam,249,65.0,80.0,50.0,57.67127227783203,50.8171272277832,59.68610382080078,52.34837341308594,-10.755800247192383,-8.98276138305664,11.452031135559082,B_underfit(regression-to-mean)
sample_240,beam,242,65.0,80.0,50.0,57.671180725097656,50.81539916992188,59.697662353515625,52.35952758789063,-10.75671005249023,-8.971405029296871,11.451520919799805,B_underfit(regression-to-mean)
sample_240,beam,237,65.0,80.0,50.0,57.62456512451172,50.76741790771485,59.694366455078125,52.355587005615234,-10.804008483886715,-8.97502326965332,11.451018333435059,B_underfit(regression-to-mean)
sample_240,beam,1,65.0,80.0,50.0,57.66497039794922,50.79220199584961,59.537139892578125,52.21208190917969,-10.771413803100586,-9.125389099121094,11.450543403625488,B_underfit(regression-to-mean)
sample_240,beam,8,65.0,80.0,50.0,57.61444854736328,50.7412109375,59.54114532470703,52.21623611450195,-10.82217025756836,-9.121309280395508,11.45046329498291,B_underfit(regression-to-mean)
sample_240,beam,24,65.0,80.0,50.0,57.519039154052734,50.65049743652344,59.73231887817383,52.387245178222656,-10.915231704711914,-8.940217971801758,11.446596145629883,B_underfit(regression-to-mean)
sample_240,beam,250,65.0,80.0,50.0,57.67354202270508,50.81884765625,59.90493774414063,52.54288482666016,-10.753805160522461,-8.776088714599602,11.445813179016113,B_underfit(regression-to-mean)
sample_240,beam,243,65.0,80.0,50.0,57.67383575439453,50.81732177734375,59.91624450683594,52.55371856689453,-10.75442123413086,-8.765018463134766,11.445240020751953,B_underfit(regression-to-mean)
sample_240,beam,32,65.0,80.0,50.0,57.46394348144531,50.615421295166016,59.97760391235352,52.60439300537109,-10.960317611694336,-8.709001541137695,11.44456672668457,B_underfit(regression-to-mean)
sample_240,beam,238,65.0,80.0,50.0,57.61839294433594,50.76206970214844,59.96021270751953,52.59171676635742,-10.809768676757812,-8.724035263061523,11.443795204162598,B_underfit(regression-to-mean)
sample_240,beam,9,65.0,80.0,50.0,57.62443161010742,50.75294494628906,59.807315826416016,52.45349884033203,-10.811311721801758,-8.869592666625977,11.443674087524414,B_underfit(regression-to-mean)
sample_240,beam,2,65.0,80.0,50.0,57.66887664794922,50.79688262939453,59.86141204833984,52.50132369995117,-10.767120361328125,-8.818632125854496,11.44197940826416,B_underfit(regression-to-mean)
sample_208,beam,90,45.0,50.0,40.0,37.6201057434082,29.94378662109375,37.69367218017578,28.97513008117676,-11.218053817749023,-11.665598869323729,11.441826343536377,B_underfit(regression-to-mean)
sample_208,column,31,60.0,50.0,70.0,58.797889709472656,55.95345687866211,59.42334365844727,56.506954193115234,-2.624326705932617,-2.0348510742187464,11.440205574035645,B_underfit(regression-to-mean)
sample_240,beam,239,65.0,80.0,50.0,57.61421585083008,50.758277893066406,60.140724182128906,52.75239181518555,-10.813753128051758,-8.553442001342773,11.438932418823242,B_underfit(regression-to-mean)
sample_240,beam,33,65.0,80.0,50.0,57.473388671875,50.626609802246094,60.21427917480469,52.81514739990234,-10.950000762939453,-8.485286712646488,11.438522338867188,B_underfit(regression-to-mean)
sample_240,beam,10,65.0,80.0,50.0,57.62685394287109,50.75706100463867,60.0139045715332,52.63753509521485,-10.80804252624512,-8.674280166625973,11.438459396362305,B_underfit(regression-to-mean)
sample_240,beam,251,65.0,80.0,50.0,57.67859649658203,50.82227325439453,60.19314193725586,52.799407958984375,-10.749565124511719,-8.503725051879883,11.437485694885254,B_underfit(regression-to-mean)
sample_233,beam,34,66.0,72.0,60.0,57.533390045166016,50.65752029418945,58.6429557800293,51.41694641113281,-11.904544830322266,-10.970048904418945,11.437296867370605,B_underfit(regression-to-mean)
sample_240,beam,25,65.0,80.0,50.0,57.53030014038086,50.66387939453125,60.10837173461914,52.72232437133789,-10.902910232543945,-8.584651947021484,11.436882972717285,B_underfit(regression-to-mean)
sample_240,beam,244,65.0,80.0,50.0,57.67828750610352,50.82029724121094,60.21969604492188,52.82372283935547,-10.75070762634277,-8.478290557861325,11.436509132385254,B_underfit(regression-to-mean)
sample_240,beam,14,65.0,80.0,50.0,57.72052383422852,50.849456787109375,60.12601852416992,52.73891830444336,-10.715009689331051,-8.56753158569336,11.435458183288574,B_underfit(regression-to-mean)
sample_240,beam,3,65.0,80.0,50.0,57.6664924621582,50.79547119140625,60.11215972900391,52.72454833984375,-10.769018173217773,-8.581645965576168,11.435341835021973,B_underfit(regression-to-mean)
sample_240,beam,240,65.0,80.0,50.0,57.614891052246094,50.758766174316406,60.28053665161133,52.87713623046875,-10.81317138671875,-8.421163558959961,11.435118675231934,B_underfit(regression-to-mean)
sample_240,beam,34,65.0,80.0,50.0,57.47579193115234,50.63124084472656,60.41977310180664,52.998497009277344,-10.94648361206055,-8.290864944458008,11.43354320526123,B_underfit(regression-to-mean)
sample_10,beam,175,65.0,75.0,55.0,56.0408935546875,49.20730209350586,58.09698486328125,50.92705535888672,-12.37590217590332,-10.487979888916016,11.431941032409668,B_underfit(regression-to-mean)
sample_240,beam,15,65.0,80.0,50.0,57.71971130371094,50.84921646118164,60.27700805664063,52.87371444702149,-10.715536117553711,-8.424638748168938,11.43155288696289,B_underfit(regression-to-mean)
